# git tag version 2.5.1 |  motus version 2.5.1 | map_tax 2.5.1 | gene database: nr2.5.1 | calc_mgc 2.5.1 -y insert.scaled_counts -l 75 | calc_motu 2.5.1 -k mOTU -C no_CAMI -g 3 -p | taxonomy: ref_mOTU_2.5.1 meta_mOTU_2.5.1
# call: python /home/gene/sunzheng/tools/mOTUs_v2-master/motus profile -f /mnt/5-ds60t/sunzheng/zm/QIBEBT/2B-RAD/P3/software_test_2020.1220/data/sample1.left.fq.gz -r /mnt/5-ds60t/sunzheng/zm/QIBEBT/2B-RAD/P3/software_test_2020.1220/data/sample1.right.fq.gz -p -t 8 -o mOTUs2/Gut1_mOTUs2.txt
#consensus_taxonomy	NCBI_tax_id	unnamed sample
Bacteroidaceae species incertae sedis [meta_mOTU_v25_12357]	NA	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_12358]	NA	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_12359]	NA	0.0000000000
Leptotrichia species incertae sedis [meta_mOTU_v25_12360]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12361]	NA	0.0000000000
Ruminococcus species incertae sedis [meta_mOTU_v25_12362]	NA	0.0000000000
Lachnospiraceae species incertae sedis [meta_mOTU_v25_12363]	NA	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_12364]	NA	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_12365]	NA	0.0000000000
Roseburia species incertae sedis [meta_mOTU_v25_12366]	NA	0.0000000000
Holdemanella biformis [meta_mOTU_v25_12367]	1735	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_12368]	NA	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_12369]	NA	0.0000000000
Verrucomicrobia species incertae sedis [meta_mOTU_v25_12370]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12371]	NA	0.0000000000
Betaproteobacteria species incertae sedis [meta_mOTU_v25_12372]	NA	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_12373]	NA	0.0000000000
Clostridiaceae species incertae sedis [meta_mOTU_v25_12374]	NA	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_12375]	NA	0.0000000000
Faecalibacterium species incertae sedis [meta_mOTU_v25_12376]	NA	0.0000000000
Lachnospiraceae species incertae sedis [meta_mOTU_v25_12377]	NA	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_12378]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12379]	NA	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_12380]	NA	0.0000000000
Parvimonas species incertae sedis [meta_mOTU_v25_12381]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12382]	NA	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_12383]	NA	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_12384]	NA	0.0000000000
Actinobacteria species incertae sedis [meta_mOTU_v25_12385]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12386]	NA	0.0000000000
Solobacterium species incertae sedis [meta_mOTU_v25_12387]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12388]	NA	0.0000000000
Sutterellaceae species incertae sedis [meta_mOTU_v25_12389]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12390]	NA	0.0000000000
Rhodobacteraceae species incertae sedis [meta_mOTU_v25_12391]	NA	0.0000000000
Tannerella sp. oral taxon HOT-286 [meta_mOTU_v25_12392]	712710	0.0000000000
Alistipes sp. An31A [meta_mOTU_v25_12393]	1965631	0.0000000000
Sutterellaceae species incertae sedis [meta_mOTU_v25_12394]	NA	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_12395]	NA	0.0000000000
Ruminococcaceae species incertae sedis [meta_mOTU_v25_12396]	NA	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_12397]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12398]	NA	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_12399]	NA	0.0000000000
Ruminococcus sp. CAG:177 [meta_mOTU_v25_12400]	1262952	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12401]	NA	0.0000000000
Bacteroidetes species incertae sedis [meta_mOTU_v25_12402]	NA	0.0000000000
Faecalibacterium species incertae sedis [meta_mOTU_v25_12403]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12404]	NA	0.0000000000
Bacteroides species incertae sedis [meta_mOTU_v25_12405]	NA	0.0000000000
Clostridium sp. CAG:440 [meta_mOTU_v25_12406]	1262807	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_12407]	NA	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_12408]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12409]	NA	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_12410]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12411]	NA	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_12412]	NA	0.0000000000
marine actinobacterium MedAcidi-G3 [meta_mOTU_v25_12413]	1550402	0.0000000000
Verrucomicrobia species incertae sedis [meta_mOTU_v25_12414]	NA	0.0000000000
Lawsonella clevelandensis [meta_mOTU_v25_12415]	1528099	0.0000000000
Lentisphaerae bacterium ADurb.Bin242 [meta_mOTU_v25_12416]	1852900	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_12417]	NA	0.0000000000
Ostreococcus sp. RCC809 [meta_mOTU_v25_12418]	385169	0.0000000000
Eggerthella species incertae sedis [meta_mOTU_v25_12419]	NA	0.0000000000
Bdellovibrio species incertae sedis [meta_mOTU_v25_12420]	NA	0.0000000000
Clostridium sp. CAG:533 [meta_mOTU_v25_12421]	1262818	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12422]	NA	0.0000000000
marine actinobacterium MedAcidi-G3 [meta_mOTU_v25_12423]	1550402	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_12424]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12425]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12426]	NA	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_12427]	NA	0.0000000000
alpha proteobacterium HIMB114 [meta_mOTU_v25_12428]	684719	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_12429]	NA	0.0000000000
Clostridium sp. CAG:343 [meta_mOTU_v25_12430]	1262796	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_12431]	NA	0.0000000000
Woeseia oceani [meta_mOTU_v25_12432]	1548547	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_12433]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12434]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12435]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12436]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12437]	NA	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_12438]	NA	0.0000000000
Bacteroidetes species incertae sedis [meta_mOTU_v25_12439]	NA	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_12440]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12441]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12442]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12443]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12444]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12445]	NA	0.0000000000
Thaumarchaeota species incertae sedis [meta_mOTU_v25_12446]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12447]	NA	0.0000000000
Coprobacillus sp. CAG:605 [meta_mOTU_v25_12448]	1262855	0.0000000000
Mycoplasma sp. CAG:877 [meta_mOTU_v25_12449]	1262907	0.0000000000
Clostridium sp. CAG:1024 [meta_mOTU_v25_12450]	1262770	0.0000000000
Collinsella species incertae sedis [meta_mOTU_v25_12451]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12452]	NA	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_12453]	NA	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_12454]	NA	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_12455]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12456]	NA	0.0000000000
Bacteroidetes species incertae sedis [meta_mOTU_v25_12457]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12458]	NA	0.0000000000
Gemmatimonas sp. SG8_23 [meta_mOTU_v25_12459]	1703356	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_12460]	NA	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_12461]	NA	0.0000000000
Clostridium sp. CAG:492 [meta_mOTU_v25_12462]	1262813	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12463]	NA	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_12464]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12465]	NA	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_12466]	NA	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_12467]	NA	0.0000000000
Staphylococcus sp. CAG:324 [meta_mOTU_v25_12468]	1262969	0.0000000000
Ostreococcus sp. RCC809 [meta_mOTU_v25_12469]	385169	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12470]	NA	0.0000000000
Clostridium sp. CAG:226 [meta_mOTU_v25_12471]	1262781	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_12472]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12473]	NA	0.0000000000
Eubacterium species incertae sedis [meta_mOTU_v25_12474]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12475]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12476]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12477]	NA	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_12478]	NA	0.0000000000
Bacteriovorax species incertae sedis [meta_mOTU_v25_12479]	NA	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_12480]	NA	0.0000000000
gamma proteobacterium HIMB55 [meta_mOTU_v25_12481]	745014	0.0000000000
Unknown cellular organism species incertae sedis [meta_mOTU_v25_12482]	NA	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_12483]	NA	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_12484]	NA	0.0000000000
Bacteroidetes species incertae sedis [meta_mOTU_v25_12485]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12486]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12487]	NA	0.0000000000
Oribacterium species incertae sedis [meta_mOTU_v25_12488]	NA	0.0000000000
Formosa sp. Hel1_33_131 [meta_mOTU_v25_12489]	1336794	0.0000000000
Desulfovibrio species incertae sedis [meta_mOTU_v25_12490]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12491]	NA	0.0000000000
Bacteroidetes species incertae sedis [meta_mOTU_v25_12492]	NA	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_12493]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12494]	NA	0.0000000000
Clostridium sp. CAG:524 [meta_mOTU_v25_12495]	1262817	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12496]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12497]	NA	0.0000000000
Clostridium sp. CAG:762 [meta_mOTU_v25_12498]	1262837	0.0000000000
Clostridium sp. CAG:302 [meta_mOTU_v25_12499]	1262793	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_12500]	NA	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_12501]	NA	0.0000000000
Libanicoccus massiliensis [meta_mOTU_v25_12502]	1871022	0.0000000000
Brachyspira sp. CAG:700 [meta_mOTU_v25_12503]	1262760	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_12504]	NA	0.0000000000
Verrucomicrobia species incertae sedis [meta_mOTU_v25_12505]	NA	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_12506]	NA	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_12507]	NA	0.0000000000
Azospirillum species incertae sedis [meta_mOTU_v25_12508]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12509]	NA	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_12510]	NA	0.0000000000
Corynebacterium species incertae sedis [meta_mOTU_v25_12511]	NA	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_12512]	NA	0.0000000000
Clostridium sp. 27_14 [meta_mOTU_v25_12513]	1896979	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_12514]	NA	0.0000000000
marine actinobacterium MedAcidi-G2B [meta_mOTU_v25_12515]	1550401	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12516]	NA	0.0000000000
Acidobacteria species incertae sedis [meta_mOTU_v25_12517]	NA	0.0000000000
Leptotrichia species incertae sedis [meta_mOTU_v25_12518]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12519]	NA	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_12520]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12521]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12522]	NA	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_12523]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12524]	NA	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_12525]	NA	0.0000000000
marine actinobacterium MedAcidi-G2A [meta_mOTU_v25_12526]	1550400	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_12527]	NA	0.0000000000
Ruminococcus species incertae sedis [meta_mOTU_v25_12528]	NA	0.0000000000
alpha proteobacterium HIMB59 [meta_mOTU_v25_12529]	744985	0.0000000000
Acidaminococcus species incertae sedis [meta_mOTU_v25_12530]	NA	0.0000000000
Bacteroidetes species incertae sedis [meta_mOTU_v25_12531]	NA	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_12532]	NA	0.0000000000
uncultured Candidatus Thalassoarchaea euryarchaeote [meta_mOTU_v25_12533]	1697135	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12534]	NA	0.0000000000
Ruminococcus species incertae sedis [meta_mOTU_v25_12535]	NA	0.0000000000
Anaerotruncus sp. CAG:390 [meta_mOTU_v25_12536]	1262703	0.0000000000
Roseburia species incertae sedis [meta_mOTU_v25_12537]	NA	0.0000000000
Gemmatimonas sp. SG8_23 [meta_mOTU_v25_12538]	1703356	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12539]	NA	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_12540]	NA	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_12541]	NA	0.0000000000
Prevotella sp. CAG:924 [meta_mOTU_v25_12542]	1262938	0.0000000000
Clostridium sp. CAG:452 [meta_mOTU_v25_12543]	1262810	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_12544]	NA	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_12545]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12546]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12547]	NA	0.0000000000
Eubacterium sp. CAG:841 [meta_mOTU_v25_12548]	1262894	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_12549]	NA	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_12550]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12551]	NA	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_12552]	NA	0.0000000000
Synechococcales species incertae sedis [meta_mOTU_v25_12553]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12554]	NA	0.0000000000
Campylobacter species incertae sedis [meta_mOTU_v25_12555]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12556]	NA	0.0000000000
Actinobacteria species incertae sedis [meta_mOTU_v25_12557]	NA	0.0000000000
Sutterella sp. CAG:521 [meta_mOTU_v25_12558]	1262977	0.0000000000
Actinobacteria species incertae sedis [meta_mOTU_v25_12559]	NA	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_12560]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12561]	NA	0.0000000000
Euryarchaeota species incertae sedis [meta_mOTU_v25_12562]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12563]	NA	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_12564]	NA	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_12565]	NA	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_12566]	NA	0.0000000000
Anaerotruncus sp. CAG:528 [meta_mOTU_v25_12567]	1262700	0.0000000000
Lentisphaerae species incertae sedis [meta_mOTU_v25_12568]	NA	0.0000000000
Eggerthellaceae species incertae sedis [meta_mOTU_v25_12569]	NA	0.0000000000
Enterobacterales species incertae sedis [meta_mOTU_v25_12570]	NA	0.0000000000
Clostridium sp. CAG:594 [meta_mOTU_v25_12571]	1262826	0.0000000000
Nitrosopumilaceae species incertae sedis [meta_mOTU_v25_12572]	NA	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_12573]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12574]	NA	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_12575]	NA	0.0000000000
marine actinobacterium MedAcidi-G3 [meta_mOTU_v25_12576]	1550402	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_12577]	NA	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_12578]	NA	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_12579]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12580]	NA	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_12581]	NA	0.0000000000
Catonella morbi [meta_mOTU_v25_12582]	43997	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12583]	NA	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_12584]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12585]	NA	0.0000000000
Gemmatimonadetes species incertae sedis [meta_mOTU_v25_12586]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12587]	NA	0.0000000000
Planctomycetes species incertae sedis [meta_mOTU_v25_12588]	NA	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_12589]	NA	0.0000000000
Dialister invisus [meta_mOTU_v25_12590]	218538	0.0000000000
Ruminococcaceae species incertae sedis [meta_mOTU_v25_12591]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12592]	NA	0.0000000000
Capnocytophaga species incertae sedis [meta_mOTU_v25_12593]	NA	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_12594]	NA	0.0000000000
marine actinobacterium MedAcidi-G3 [meta_mOTU_v25_12595]	1550402	0.0000000000
Bacteroides sp. CAG:144 [meta_mOTU_v25_12596]	1262736	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_12597]	NA	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_12598]	NA	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_12599]	NA	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_12600]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12601]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12602]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12603]	NA	0.0000000000
Porphyromonas species incertae sedis [meta_mOTU_v25_12604]	NA	0.0000000000
Stomatobaculum longum [meta_mOTU_v25_12605]	796942	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_12606]	NA	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_12607]	NA	0.0000000000
alpha proteobacterium HIMB59 [meta_mOTU_v25_12608]	744985	0.0000000000
Clostridium sp. AT4 [meta_mOTU_v25_12609]	1720194	0.0000000000
Oscillibacter sp. 57_20 [meta_mOTU_v25_12610]	1897011	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_12611]	NA	0.0000000000
Lentisphaerae bacterium ADurb.Bin242 [meta_mOTU_v25_12612]	1852900	0.0000000000
Clostridium sp. CAG:306 [meta_mOTU_v25_12613]	1262794	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12614]	NA	0.0000000000
Actinobacteria species incertae sedis [meta_mOTU_v25_12615]	NA	0.0000000000
Alcanivorax species incertae sedis [meta_mOTU_v25_12616]	NA	0.0000000000
Butyricicoccus species incertae sedis [meta_mOTU_v25_12617]	NA	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_12618]	NA	0.0000000000
Clostridia species incertae sedis [meta_mOTU_v25_12619]	NA	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_12620]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12621]	NA	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_12622]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12623]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12624]	NA	0.0000000000
Cellvibrionales species incertae sedis [meta_mOTU_v25_12625]	NA	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_12626]	NA	0.0000000000
Merdibacter massiliensis [meta_mOTU_v25_12627]	1871030	0.0000000000
Actinobacteria species incertae sedis [meta_mOTU_v25_12628]	NA	0.0000000000
Clostridiales bacterium 41_21_two_genomes [meta_mOTU_v25_12629]	1897044	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_12630]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12631]	NA	0.0000000000
Bacteroidia species incertae sedis [meta_mOTU_v25_12632]	NA	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_12633]	NA	0.0000000000
Verrucomicrobiales species incertae sedis [meta_mOTU_v25_12634]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12635]	NA	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_12636]	NA	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_12637]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12638]	NA	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_12639]	NA	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_12640]	NA	0.0000000000
